company_names,cars_names,engines,cc_battery_capacity,horsepower,total_speed,cars_prices,fuel_types,seats,torque,engine_cc,battery_kwh,has_battery,has_engine,vehicle_type,acceleration_0_100
FERRARI,SF90 STRADALE,V8,3990 cc,963.0,340.0,1100000.0,plug in hyrbrid,2,800.0,3990.0,0.0,0,1,ICE,2.5
ROLLS ROYCE,PHANTOM,V12,6749 cc,563.0,250.0,460000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,5.3
Ford,KA+,1.2L Petrol,"1,200 cc",77.5,165.0,13500.0,Petrol,5,120.0,1200.0,0.0,0,1,ICE,10.5
MERCEDES, GT 63 S,V8,"3,982 cc",630.0,250.0,161000.0,Petrol,4,900.0,3982.0,0.0,0,1,ICE,3.2
AUDI,AUDI R8 Gt,V10,"5,204 cc",602.0,320.0,253290.0,Petrol,2,560.0,5204.0,0.0,0,1,ICE,3.6
BMW,Mclaren 720s,V8,"3,994 cc",710.0,341.0,499000.0,Petrol,2,770.0,3994.0,0.0,0,1,ICE,2.9
ASTON MARTIN,VANTAGE F1,V8,"3,982 cc",656.0,314.0,193440.0,Petrol,2,685.0,3982.0,0.0,0,1,ICE,3.6
BENTLEY,Continental GT Azure,V8,"3,996 cc",550.0,318.0,311000.0,Petrol,4,900.0,3996.0,0.0,0,1,ICE,4.0
LAMBORGHINI,VENENO ROADSTER,V12,"6,498 cc",750.0,356.0,4500000.0,Petrol,2,690.0,6498.0,0.0,0,1,ICE,2.9
FERRARI,F8 TRIBUTO,V8,"3,900 cc",710.0,340.0,280000.0,Petrol,2,770.0,3900.0,0.0,0,1,ICE,2.9
FERRARI,812 GTS,V12,6496 cc,789.0,340.0,350000.0,Petrol,2,718.0,6496.0,0.0,0,1,ICE,2.9
FERRARI,PORTOFINO,V8,"3,900 cc",592.0,320.0,210000.0,Petrol,2+2,760.0,3900.0,0.0,0,1,ICE,3.2
FERRARI,ROMA,V8,"3,900 cc",612.0,320.0,230000.0,Petrol,2+2,760.0,3900.0,0.0,0,1,ICE,3.4
FERRARI,MONZA SP2,V12,"6,496 cc",789.0,340.0,1700000.0,Petrol,2,719.0,6496.0,0.0,0,1,ICE,2.9
FERRARI,F8 SPIDER,V8,"3,900 cc",710.0,340.0,280000.0,Petrol,2,770.0,3900.0,0.0,0,1,ICE,2.9
FERRARI,PORTOFINO M,V8,"3,900 cc",612.0,320.0,220000.0,Petrol,2+2,760.0,3900.0,0.0,0,1,ICE,3.2
FERRARI,ROMA SPIDER,V8,"3,900 cc",612.0,320.0,240000.0,Petrol,2+2,760.0,3900.0,0.0,0,1,ICE,3.4
TOYOTA,GR SUPRA,I4,"2,998 cc",382.0,250.0,53900.0,Petrol,2,500.0,2998.0,0.0,0,1,ICE,4.1
TOYOTA,TOYOTA 86,BOXER-4,"1,998 cc",205.0,226.0,27000.0,Petrol,2+2,205.0,1998.0,0.0,0,1,ICE,6.4
TOYOTA,TOYOTA  GR86,BOXER-4,"2,387 cc",228.0,226.0,30000.0,Petrol,4,250.0,2387.0,0.0,0,1,ICE,5.6
TOYOTA,TOYOTA LAND CRUISER,V8,"5,663 cc",381.0,220.0,85000.0,Diesel,7,500.0,5663.0,0.0,0,1,ICE,6.7
TOYOTA,TOYOTA SEQUOIA,V8,"5,663 cc",381.0,200.0,50000.0,Petrol,7,651.0,5663.0,0.0,0,1,ICE,6.9
NISSAN,GT-R,V6,"3,799 cc",600.0,315.0,113000.0,Petrol,4,637.0,3799.0,0.0,0,1,ICE,2.9
NISSAN,370Z,V6,"3,696 cc",332.0,250.0,30000.0,Petrol,2,366.0,3696.0,0.0,0,1,ICE,4.7
NISSAN,Z PROTO,V6,"2,998 cc",400.0,290.0,40000.0,Petrol,2,475.0,2998.0,0.0,0,1,ICE,4.1
NISSAN,ALTIMA,I4,"2,488 cc",188.0,225.0,25000.0,Petrol,5,380.0,2488.0,0.0,0,1,ICE,7.3
NISSAN,MAXIMA,V6,"3,498 cc",300.0,240.0,35000.0,Petrol,5,354.0,3498.0,0.0,0,1,ICE,5.8
NISSAN,SENTRA,I4,"1,998 cc",149.0,200.0,20000.0,Petrol,5,240.0,1998.0,0.0,0,1,ICE,8.2
NISSAN,ROGUE,I4,"2,488 cc",201.0,200.0,28000.0,Petrol,5,270.0,2488.0,0.0,0,1,ICE,7.5
NISSAN,PATHFINDER,V6,"3,498 cc",284.0,225.0,35000.0,Petrol,7,351.0,3498.0,0.0,0,1,ICE,6.5
NISSAN,FRONTIER,V6,"3,799 cc",310.0,180.0,30000.0,Petrol,5,381.0,3799.0,0.0,0,1,ICE,6.8
NISSAN,TITAN,V8,"5,598 cc",400.0,200.0,40000.0,Petrol,5,560.0,5598.0,0.0,0,1,ICE,5.9
ASTON MARTIN,VALKYRIE,V12,"6,496 cc",1160.0,402.0,3200000.0,Hybrid,2,900.0,6496.0,0.0,0,1,ICE,2.5
ASTON MARTIN,VALHALLA,V8,"3,996 cc",1000.0,362.0,1100000.0,Hybrid,2,1000.0,3996.0,0.0,0,1,ICE,2.5
ASTON MARTIN,DBS SUPERLEGGERA,V12,"5,204 cc",715.0,340.0,316000.0,Petrol,2,900.0,5204.0,0.0,0,1,ICE,3.4
ASTON MARTIN,DB11,V12,"5,204 cc",600.0,322.0,208000.0,Petrol,4,700.0,5204.0,0.0,0,1,ICE,3.9
ASTON MARTIN,VANTAGE ,V8,"3,996 cc",503.0,313.0,142000.0,Petrol,2,685.0,3996.0,0.0,0,1,ICE,3.6
ASTON MARTIN,DBX,V8,"3,996 cc",542.0,291.0,189000.0,Petrol,5,700.0,3996.0,0.0,0,1,ICE,4.5
ASTON MARTIN,RAPIDE AMR,V12,"5,935 cc",580.0,328.0,240000.0,Petrol,4,630.0,5935.0,0.0,0,1,ICE,4.2
ASTON MARTIN,VANQUISH,V12,"5,935 cc",580.0,324.0,294000.0,Petrol,2,630.0,5935.0,0.0,0,1,ICE,3.6
ASTON MARTIN,LAGONDA TARAF,V12,"5,935 cc",540.0,314.0,1100000.0,Petrol,4,630.0,5935.0,0.0,0,1,ICE,4.2
ASTON MARTIN,VICTOR,V12,"5,204 cc",836.0,320.0,1300000.0,Petrol,2,821.0,5204.0,0.0,0,1,ICE,2.8
LAMBORGHINI,SIAN,V12,"6,498 cc",819.0,350.0,2800000.0,Hybrid,2,720.0,6498.0,0.0,0,1,ICE,2.8
LAMBORGHINI,AVENTADOR SVJ,V12,"6,498 cc",759.0,350.0,518000.0,Petrol,2,720.0,6498.0,0.0,0,1,ICE,2.8
LAMBORGHINI,HURACAN PERFORMANTE,V10,"5,204 cc",640.0,325.0,274000.0,Petrol,2,600.0,5204.0,0.0,0,1,ICE,2.9
LAMBORGHINI,HURACAN EVO,V10,"5,204 cc",640.0,325.0,261000.0,Petrol,2,600.0,5204.0,0.0,0,1,ICE,2.9
LAMBORGHINI,AVENTADOR SV,V12,"6,498 cc",740.0,350.0,493000.0,Petrol,2,690.0,6498.0,0.0,0,1,ICE,2.8
LAMBORGHINI,URUS ,V8,"3,996 cc",641.0,305.0,211000.0,Petrol,5,850.0,3996.0,0.0,0,1,ICE,3.6
LAMBORGHINI,HURACAN SPYDER,V10,"5,204 cc",610.0,325.0,287000.0,Petrol,2,600.0,5204.0,0.0,0,1,ICE,3.4
LAMBORGHINI,AVENTADOR ROADSTER,V12,"6,498 cc",700.0,350.0,445000.0,Petrol,2,690.0,6498.0,0.0,0,1,ICE,3.0
LAMBORGHINI,HURACAN  PERFORMANTE SPYDER,V10,"5,204 cc",640.0,325.0,308000.0,Petrol,2,600.0,5204.0,0.0,0,1,ICE,3.1
LAMBORGHINI,AVENTADOR S,V12,"6,498 cc",740.0,350.0,421000.0,Petrol,2,690.0,6498.0,0.0,0,1,ICE,2.9
LAMBORGHINI,HURACAN EVO SPYDER,V10,"5,204 cc",640.0,325.0,287000.0,Petrol,2,600.0,5204.0,0.0,0,1,ICE,3.1
LAMBORGHINI,URUS PERFORMANTE,V8,"3,996 cc",641.0,305.0,242000.0,Petrol,5,850.0,3996.0,0.0,0,1,ICE,3.3
LAMBORGHINI,AVENTADOR ULTIMAE,V12,"6,498 cc",769.0,355.0,545000.0,Petrol,2,720.0,6498.0,0.0,0,1,ICE,2.8
LAMBORGHINI,HURACAN EVO RWD,V10,"5,204 cc",610.0,325.0,258000.0,Petrol,2,560.0,5204.0,0.0,0,1,ICE,3.3
LAMBORGHINI,AVENTADOR SVJ ROADSTER,V12,"6,498 cc",759.0,350.0,573000.0,Petrol,2,720.0,6498.0,0.0,0,1,ICE,2.9
LAMBORGHINI,URUS S,V8,"3,996 cc",671.0,305.0,263000.0,Petrol,5,850.0,3996.0,0.0,0,1,ICE,3.3
LAMBORGHINI,HURACAN STO,V10,"5,204 cc",640.0,325.0,327000.0,Petrol,2,565.0,5204.0,0.0,0,1,ICE,3.0
LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE,V12,"6,498 cc",769.0,355.0,545000.0,Petrol,2,720.0,6498.0,0.0,0,1,ICE,2.8
LAMBORGHINI,HURACAN EVO RWD SPYDER,V10,"5,204 cc",610.0,325.0,273000.0,Petrol,2,600.0,5204.0,0.0,0,1,ICE,3.3
LAMBORGHINI,AVENTADOR SVJ XAGO,V12,"6,498 cc",759.0,350.0,603000.0,Petrol,2,720.0,6498.0,0.0,0,1,ICE,2.9
LAMBORGHINI,URUS GRAPHITE CAPSULE,V8,"3,998 cc",641.0,305.0,253000.0,Petrol,5,850.0,3998.0,0.0,0,1,ICE,3.3
LAMBORGHINI,HURACAN STO EVO,V10,"5,204 cc",640.0,325.0,342000.0,Petrol,2,565.0,5204.0,0.0,0,1,ICE,3.0
LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE ROADSTER,V12,"6,498 cc",769.0,355.0,573000.0,Petrol,2,720.0,6498.0,0.0,0,1,ICE,2.8
ROLLS ROYCE ,GHOST,V12,"6,592 cc",591.0,250.0,332000.0,Petrol,5,850.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,WRAITH,V12,"6,592 cc",624.0,250.0,330000.0,Petrol,4,870.0,6592.0,0.0,0,1,ICE,4.4
ROLLS ROYCE,DAWN,V12,"6,592 cc",624.0,250.0,360000.0,Petrol,4,870.0,6592.0,0.0,0,1,ICE,4.9
ROLLS ROYCE,CULLINAN,V12,"6,749 cc",563.0,250.0,325000.0,Petrol,5,850.0,6749.0,0.0,0,1,ICE,5.2
ROLLS ROYCE,PHANTOM EXTENDED,V12,"6,749 cc",563.0,250.0,500000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,5.3
ROLLS ROYCE,GHOST EXTENDED,V12,"6,592 cc",591.0,250.0,370000.0,Petrol,5,850.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,WRAITH BLACK BADGE,V12,"6,592 cc",624.0,250.0,360000.0,Petrol,4,870.0,6592.0,0.0,0,1,ICE,4.3
ROLLS ROYCE,DAWN BLACK BADGE,V12,"6,592 cc",624.0,250.0,390000.0,Petrol,4,870.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,CULLINAN BLACK BADGE,V12,"6,749 cc",563.0,250.0,350000.0,Petrol,5,850.0,6749.0,0.0,0,1,ICE,5.1
ROLLS ROYCE,PHANTOM COUPE,V12,"6,749 cc",563.0,250.0,450000.0,Petrol,4,870.0,6749.0,0.0,0,1,ICE,5.3
ROLLS ROYCE,GHOST COUPE,V12,"6,592 cc",591.0,250.0,340000.0,Petrol,4,850.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,WRAITH COUPE,V12,"6,592 cc",624.0,250.0,330000.0,Petrol,4,870.0,6592.0,0.0,0,1,ICE,4.4
ROLLS ROYCE,DAWN CONVERTIBLE,V12,"6,592 cc",624.0,250.0,380000.0,Petrol,4,870.0,6592.0,0.0,0,1,ICE,4.9
ROLLS ROYCE,CULLINAN SUV,V12,"6,749 cc",563.0,250.0,320000.0,Petrol,5,850.0,6749.0,0.0,0,1,ICE,5.2
MERCEDES,BENZ S-CLASS S 580,V8,"3,982 cc",496.0,250.0,116000.0,Petrol,5,700.0,3982.0,0.0,0,1,ICE,4.4
MERCEDES,BENZ E-CLASS E 63 S,V8,"3,982 cc",603.0,250.0,104000.0,Petrol,5,850.0,3982.0,0.0,0,1,ICE,3.4
MERCEDES,BENZ CLA 45 AMG,I4,1991 cc,382.0,250.0,53000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,4.1
MERCEDES,BENZ GLE 63 S,V8,"3,982 cc",603.0,250.0,113000.0,Petrol,5,850.0,3982.0,0.0,0,1,ICE,4.2
MERCEDES,BENZ S-CLASS S 500,V6,"2,996 cc",429.0,250.0,109000.0,Petrol,5,700.0,2996.0,0.0,0,1,ICE,4.9
MERCEDES,BENZ E-CLASS E 450 ,V6,"2,996 cc",362.0,250.0,62000.0,Petrol,5,500.0,2996.0,0.0,0,1,ICE,5.2
MERCEDES,BENZ CLS 450,V6,"2,996 cc",362.0,250.0,70000.0,Petrol,5,500.0,2996.0,0.0,0,1,ICE,5.2
MERCEDES,BENZ GT 53,V6,"2,996 cc",429.0,250.0,99000.0,Petrol,5,700.0,2996.0,0.0,0,1,ICE,4.5
MERCEDES,BENZ GLE 450,V6,"2,996 cc",362.0,250.0,63000.0,Petrol,5,500.0,2996.0,0.0,0,1,ICE,5.5
MERCEDES,BENZ A-CLASS A 45 S,I4,"1,991 cc",416.0,250.0,53000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,3.9
MERCEDES,BENZ C-CLASS C 43,V6,"2,996 cc",402.0,250.0,52000.0,Petrol,5,520.0,2996.0,0.0,0,1,ICE,4.7
MERCEDES,BENZ E-CLASS E 350,I4,"1,991 cc",255.0,250.0,49000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,5.7
MERCEDES,BENZ GLE 350 ,I4,"1,991 cc",255.0,250.0,53000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,6.1
MERCEDES,BENZ GLC 43,V6,"2,996 cc",402.0,250.0,54000.0,Petrol,5,520.0,2996.0,0.0,0,1,ICE,4.7
MERCEDES,BENZ GLA 45,I4,"1,991 cc",382.0,250.0,48000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,4.3
MERCEDES,BENZ GLC 350 ,I4,"1,991 cc",255.0,250.0,46000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,6.1
MERCEDES,BENZ GLE 53,V6,"2,996 cc",429.0,250.0,71000.0,Petrol,5,620.0,2996.0,0.0,0,1,ICE,5.2
MERCEDES,BENZ S-CLASS S 350,I4,"1,991 cc",255.0,250.0,90000.0,Petrol,5,500.0,1991.0,0.0,0,1,ICE,6.5
MERCEDES,BENZ EQS 53,ELECTRIC MOTOR,1984 cc,751.0,250.0,102000.0,Electric,5,950.0,0.0,0.0,0,0,Unknown,3.4
MERCEDES,BENZ MAYBACH S 680,V12,"5,980 cc",630.0,250.0,200000.0,Petrol,5,1000.0,5980.0,0.0,0,1,ICE,4.7
BMW,M5 CS,V8,"4,395 cc",627.0,305.0,142000.0,Petrol,5,750.0,4395.0,0.0,0,1,ICE,3.0
BMW,M4 GTS,I6,"2,993 cc",493.0,305.0,133000.0,Petrol,4,600.0,2993.0,0.0,0,1,ICE,3.7
BMW,M3 COMPETITION,I6,"2,993 cc",503.0,285.0,76000.0,Petrol,5,650.0,2993.0,0.0,0,1,ICE,3.5
BMW,M2 CS,I6,"2,993 cc",444.0,280.0,83000.0,Petrol,4,550.0,2993.0,0.0,0,1,ICE,4.0
BMW,X5 M COMPETITION,V8,"4,935 cc",523.0,285.0,114000.0,Petrol,5,750.0,4935.0,0.0,0,1,ICE,4.1
BMW,X3 M COMPETITION,I6,"2,993 cc",503.0,285.0,69000.0,Petrol,5,650.0,2993.0,0.0,0,1,ICE,4.1
BMW,M8 GRAN COUPE,V8,"4,395 cc",523.0,305.0,146000.0,Petrol,5,750.0,4395.0,0.0,0,1,ICE,3.3
BMW,M850i DRIVE COUPE,V8,"4,935 cc",523.0,285.0,108000.0,Petrol,4,750.0,4935.0,0.0,0,1,ICE,3.7
ROLLS ROYCE,DAWN BLACK BADGE VOLANTE,V12,"6,592 cc",563.0,250.0,398000.0,Petrol,4,840.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,CULLINAN BLACK BADGE SUV,V12,"6,749 cc",563.0,250.0,381000.0,Petrol,5,850.0,6749.0,0.0,0,1,ICE,5.1
ROLLS ROYCE,PHATOM TRANQUILITY,V12,"6,749 cc",563.0,250.0,475000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,5.3
ROLLS ROYCE,GHOST ZENITH,V12,"6,749 cc",563.0,250.0,335000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,4.9
ROLLS ROYCE,WRAITH EAGLE VIII,V12,"6,592 cc",623.0,250.0,349000.0,Petrol,4,800.0,6592.0,0.0,0,1,ICE,4.5
ROLLS ROYCE,PHATOM ORCHID,V12,"6,749 cc",563.0,250.0,495000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,5.3
ROLLS ROYCE,GHOST AZURE,V12,"6,749 cc",563.0,250.0,355000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,4.9
ROLLS ROYCE,WRAITH KRYPTOS,V12,"6,592 cc",623.0,250.0,369000.0,Petrol,4,800.0,6592.0,0.0,0,1,ICE,4.5
ROLLS ROYCE,DAWN SILVER BULLET,V12,"6,592 cc",563.0,250.0,418000.0,Petrol,4,840.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,CULLINAN FUX ORANGE,V12,"6,749 cc",563.0,250.0,401000.0,Petrol,5,850.0,6749.0,0.0,0,1,ICE,5.1
ROLLS ROYCE,PHANTOM CELESTIAL,V12,"6,749 cc",563.0,250.0,515000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,5.3
ROLLS ROYCE,GHOST MYSORE,V12,"6,749 cc",563.0,250.0,375000.0,Petrol,5,900.0,6749.0,0.0,0,1,ICE,4.9
ROLLS ROYCE,WRAITH LUMINARY,V12,"6,592 cc",623.0,250.0,389000.0,Petrol,4,800.0,6592.0,0.0,0,1,ICE,4.5
ROLLS ROYCE,DAWN BLACK BADGE ADAMAS,V12,"6,592 cc",563.0,250.0,439000.0,Petrol,4,840.0,6592.0,0.0,0,1,ICE,4.8
ROLLS ROYCE,CULLINAN RED DIAMOND,V12,"6,749 cc",563.0,250.0,421000.0,Petrol,5,850.0,6749.0,0.0,0,1,ICE,5.1
AUDI,R8 V10 PLUS,V10,"5,204 cc",610.0,330.0,194000.0,Petrol,2,560.0,5204.0,0.0,0,1,ICE,3.2
AUDI,RS7 SPORTBACK,V8,"3,993 cc",591.0,305.0,114000.0,Petrol,5,800.0,3993.0,0.0,0,1,ICE,3.6
AUDI,S8,V8,"3,993 cc",563.0,305.0,101000.0,Petrol,5,800.0,3993.0,0.0,0,1,ICE,4.3
AUDI,RS6 AVANT,V8,"3,993 cc",591.0,305.0,109000.0,Petrol,5,800.0,3993.0,0.0,0,1,ICE,3.6
AUDI,S7 SPORTBACK,V8,"3,993 cc",563.0,305.0,96000.0,Petrol,5,650.0,3993.0,0.0,0,1,ICE,4.3
AUDI,A8,V6,"2,995 cc",335.0,250.0,86000.0,Petrol,5,600.0,2995.0,0.0,0,1,ICE,5.7
AUDI,S5 COUPE,V6,"2,995 cc",349.0,250.0,64000.0,Petrol,4,500.0,2995.0,0.0,0,1,ICE,4.8
AUDI,SQ5,V6,"2,995 cc",349.0,250.0,62000.0,Petrol,5,500.0,2995.0,0.0,0,1,ICE,5.4
AUDI,S4 SEDAN,V6,"2,995 cc",349.0,250.0,59000.0,Petrol,5,500.0,2995.0,0.0,0,1,ICE,4.7
AUDI,S3 SEDAN,I4,"1,984 cc",306.0,250.0,52000.0,Petrol,5,400.0,1984.0,0.0,0,1,ICE,4.8
AUDI,Q7,V6,"2,995 cc",335.0,250.0,60000.0,Petrol,7,600.0,2995.0,0.0,0,1,ICE,6.3
AUDI,Q5,I4,"1,984 cc",248.0,240.0,43000.0,Petrol,5,500.0,1984.0,0.0,0,1,ICE,6.3
AUDI,A7,V6,"2,995 cc",335.0,250.0,68000.0,Petrol,5,600.0,2995.0,0.0,0,1,ICE,5.7
AUDI,A6,V6,"2,995 cc",335.0,250.0,58000.0,Petrol,5,600.0,2995.0,0.0,0,1,ICE,5.7
AUDI,A5 COUPE,I4,"1,984 cc",248.0,240.0,45000.0,Petrol,4,500.0,1984.0,0.0,0,1,ICE,6.3
AUDI,A4,I4,"1,984 cc",248.0,240.0,39000.0,Petrol,5,400.0,1984.0,0.0,0,1,ICE,6.5
AUDI,Q3,I4,"1,984 cc",248.0,230.0,35000.0,Petrol,5,400.0,1984.0,0.0,0,1,ICE,7.3
AUDI,E-TRON,ELECTRIC ,95 kwh,402.0,200.0,75000.0,Electric,5,664.0,0.0,95.0,1,0,Electric,5.5
AUDI,E-TRON SPORTBACK,ELECTRIC,95 kwh,402.0,200.0,78000.0,Electric,5,664.0,0.0,95.0,1,0,Electric,5.5
AUDI,TT COUPE,I4,"1,984 cc",248.0,250.0,49000.0,Petrol,2,400.0,1984.0,0.0,0,1,ICE,5.3
BMW,I8 ROADSTER,ELECTRIC MOTOR,11.6 kwh,369.0,250.0,165000.0,Hybrid,2,570.0,0.0,11.6,1,0,Electric,4.4
BMW,330i,I4,"1,998 cc",255.0,250.0,45000.0,Petrol,5,400.0,1998.0,0.0,0,1,ICE,5.6
BMW,M340i XDRIVE,I6,"2,998 cc",382.0,250.0,57000.0,Petrol,5,500.0,2998.0,0.0,0,1,ICE,4.1
BMW,430i COUPE,I4,"1,998 cc",255.0,250.0,48000.0,Petrol,4,400.0,1998.0,0.0,0,1,ICE,5.8
BMW,M4 COMPETITION,I6,"2,993 cc",503.0,290.0,81000.0,Petrol,4,650.0,2993.0,0.0,0,1,ICE,3.8
BMW,530i,I4,"1,998 cc",248.0,250.0,57000.0,Petrol,5,400.0,1998.0,0.0,0,1,ICE,5.9
BMW,M550i XDRIVE,V8,"4,395 cc",523.0,250.0,78000.0,Petrol,5,650.0,4395.0,0.0,0,1,ICE,3.6
BMW,118i,I3,"1,499 cc",136.0,213.0,32000.0,Petrol,5,220.0,1499.0,0.0,0,1,ICE,8.5
BMW,128ti,I4,"1,998 cc",261.0,250.0,42000.0,Petrol,5,400.0,1998.0,0.0,0,1,ICE,6.1
BMW,M135i XDRIVE,I4,"1,998 cc",302.0,250.0,30000.0,Petrol,5,450.0,1998.0,0.0,0,1,ICE,4.8
BMW,116D,I3,"1,496 cc",116.0,200.0,30000.0,Diesel,5,280.0,1496.0,0.0,0,1,ICE,10.3
BMW,120D XDRIVE,I4,"1,995 cc",190.0,230.0,38000.0,Diesel,5,400.0,1995.0,0.0,0,1,ICE,6.9
BMW,116i,I3,"1,499 cc",109.0,200.0,28000.0,Petrol,5,200.0,1499.0,0.0,0,1,ICE,10.9
BMW,118D,I4,"1,995 cc",150.0,216.0,34000.0,Diesel,5,380.0,1995.0,0.0,0,1,ICE,8.4
BMW,120i,I4,"1,998 cc",178.0,230.0,37000.0,Petrol,5,300.0,1998.0,0.0,0,1,ICE,7.1
BMW,125i,I4,"1,998 cc",224.0,240.0,42000.0,Petrol,5,400.0,1998.0,0.0,0,1,ICE,6.1
BMW,114D,I3,"1,496 cc",95.0,185.0,27000.0,Diesel,5,270.0,1496.0,0.0,0,1,ICE,12.2
BMW,114i,I4,"1,598 cc",102.0,195.0,26000.0,Petrol,5,200.0,1598.0,0.0,0,1,ICE,11.2
BMW,125D,I4,"1,995 cc",224.0,240.0,44000.0,Diesel,5,400.0,1995.0,0.0,0,1,ICE,6.3
BMW,118i XDRIVE,I3,"1,499 cc",136.0,211.0,34000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.9
BMW,116D EFFICIENTDYNAMICS,I3,"1,496 cc",116.0,200.0,30000.0,Diesel,5,270.0,1496.0,0.0,0,1,ICE,10.9
BMW,118i SPORTLINE,I3,"1,499 cc",136.0,213.0,35000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.5
BMW,118i M SPORT,I3,"1,499 cc",136.0,213.0,37000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.5
BMW,120i M SPORT,I4,"1,998 cc",178.0,230.0,39000.0,Petrol,5,300.0,1998.0,0.0,0,1,ICE,7.1
BMW,116i EFFICIENTDYNAMICS,I4,"1,598 cc",109.0,195.0,29000.0,Petrol,5,200.0,1598.0,0.0,0,1,ICE,10.9
BMW,116D ADVANTAGE,I3,"1,496 cc",116.0,200.0,31000.0,Diesel,5,270.0,1496.0,0.0,0,1,ICE,10.5
BMW,120D EFFICIENTDYNAMICS,I4,"1,995 cc",163.0,225.0,39000.0,Diesel,5,400.0,1995.0,0.0,0,1,ICE,7.7
BMW,118i SHADOW LINE,I3,"1,499 cc",136.0,213.0,36000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.5
BMW,118D SPORT LINE,I4,"1,995 cc",150.0,216.0,36000.0,Diesel,5,380.0,1995.0,0.0,0,1,ICE,8.4
BMW,120i XDRIVE,I4,"1,998 cc",178.0,230.0,40000.0,Petrol,5,300.0,1998.0,0.0,0,1,ICE,7.2
BMW,114D SPORT LINE,I3,"1,496 cc",95.0,185.0,28000.0,Diesel,5,270.0,1496.0,0.0,0,1,ICE,12.2
BMW,118i URBAN LINE,I3,"1,499 cc",136.0,213.0,35000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.5
VOLVO,XC90,I6,"1,969 cc",247.0,200.0,60000.0,Petrol/Diesel,7,400.0,1969.0,0.0,0,1,ICE,6.5
VOLVO,XC60,I6,"1,969 cc",247.0,220.0,55000.0,Petrol/Diesel,5,400.0,1969.0,0.0,0,1,ICE,6.4
VOLVO,S90,I6,"1,969 cc",295.0,250.0,60000.0,Petrol/Diesel,5,400.0,1969.0,0.0,0,1,ICE,5.9
KIA,SPORTAGE LX,I4,"2,480 cc",187.0,200.0,27000.0,Petrol,5,250.0,2480.0,0.0,0,1,ICE,8.0
KIA,SPORTAGE EX,I4,"2,480 cc",187.0,200.0,30000.0,Petrol,5,250.0,2480.0,0.0,0,1,ICE,8.0
KIA,SPORTAGE GT-LINE,I4,"2,480 cc",187.0,200.0,32000.0,Petrol,5,350.0,2480.0,0.0,0,1,ICE,8.0
KIA,SPORTAGE SX TURBO,I4,"1,998 cc",240.0,210.0,36000.0,Petrol,5,400.0,1998.0,0.0,0,1,ICE,6.7
KIA,SPORTAGE NIGHTFALL EDITION,I4,"2,480 cc",187.0,200.0,33000.0,Petrol,5,350.0,2480.0,0.0,0,1,ICE,8.0
HONDA,CIVIC TYPE R,I4,"1,996 cc",315.0,272.0,44000.0,Petrol,5,400.0,1996.0,0.0,0,1,ICE,5.7
KIA,SPORTAGE PHEV,I4 + ELECTRIC,"1,600 cc / 13.8 kwh",261.0,180.0,41000.0,Plug-in Hybrid,5,350.0,1600.0,13.8,1,1,Hybrid,8.0
KIA,SPORTAGE 2024(BASE MODEL),I4,"2,480 cc",187.0,200.0,26000.0,Petrol,5,250.0,2480.0,0.0,0,1,ICE,8.0
KIA,SPORTAGE 2024(TOP TRIM),I4,"1,998 cc",240.0,210.0,38000.0,Petrol,5,400.0,1998.0,0.0,0,1,ICE,6.7
KIA,SPORTAGE 2024(BASE AWD),I4,"2,480 cc",187.0,200.0,29000.0,Petrol/AWD,5,250.0,2480.0,0.0,0,1,ICE,8.3
KIA,SPORTAGE X-LINE,I4,"2,480 cc",187.0,200.0,32500.0,Petrol,5,350.0,2480.0,0.0,0,1,ICE,8.0
KIA,SPORTAGE 2024(S TRIM),I4,"2,480 cc",187.0,200.0,28000.0,Petrol,5,250.0,2480.0,0.0,0,1,ICE,8.2
